threshold,dataset,lhs_size,fd,rfi_prime_plus,mu_plus,g3_prime
0.01,wifi_hotspot_location,3,"['Borough Name', 'SSID', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.863,0.022,0.807
0.01,wifi_hotspot_location,3,"['Borough', 'Provider', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.863,0.022,0.807
0.01,wifi_hotspot_location,3,"['BoroCode', 'Provider', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.863,0.022,0.807
0.01,wifi_hotspot_location,3,"['Borough', 'SSID', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.863,0.022,0.807
0.01,wifi_hotspot_location,3,"['BoroCode', 'SSID', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.863,0.022,0.807
0.01,wifi_hotspot_location,3,"['Borough Name', 'Provider', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.863,0.022,0.807
0.01,wifi_hotspot_location,3,"['Borough Name', 'SSID', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.863,0.022,0.807
0.01,wifi_hotspot_location,3,"['BoroCode', 'SSID', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.863,0.022,0.807
0.01,wifi_hotspot_location,3,"['Borough', 'Provider', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.863,0.022,0.807
0.01,wifi_hotspot_location,3,"['BoroCode', 'Provider', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.863,0.022,0.807
0.01,wifi_hotspot_location,3,"['Borough', 'SSID', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.863,0.022,0.807
0.01,wifi_hotspot_location,4,"['Activated', 'Location_T', 'Provider', 'Remarks']->Name",0.474,0.022,0.253
0.01,wifi_hotspot_location,2,"['Activated', 'BoroCD']->Location",0.073,0.021,0.054
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area (NTA)']->Y",0.062,0.021,0.054
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)']->Y",0.061,0.021,0.054
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area (NTA)']->Latitude",0.061,0.020,0.054
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area (NTA)']->Longitude",0.061,0.020,0.054
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)']->Latitude",0.061,0.020,0.054
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)']->Longitude",0.061,0.020,0.054
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area (NTA)']->X",0.061,0.020,0.053
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area (NTA)']->Location (Lat, Long)",0.061,0.020,0.053
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)']->X",0.061,0.020,0.053
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)']->Location (Lat, Long)",0.061,0.020,0.053
0.01,wifi_hotspot_location,2,"['Activated', 'Postcode']->Latitude",0.064,0.020,0.055
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Provider']->Location",0.062,0.020,0.045
0.01,wifi_hotspot_location,2,"['Activated', 'Postcode']->Y",0.065,0.020,0.055
0.01,wifi_hotspot_location,2,"['Activated', 'Postcode']->Longitude",0.064,0.020,0.055
0.01,wifi_hotspot_location,2,"['Activated', 'Postcode']->X",0.064,0.020,0.054
0.01,wifi_hotspot_location,2,"['Activated', 'Postcode']->Location (Lat, Long)",0.064,0.020,0.054
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Location_T', 'Provider']->Location",0.060,0.020,0.044
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Location_T', 'Provider']->Location",0.060,0.020,0.044
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Location_T', 'Provider']->Location",0.060,0.020,0.044
0.001,wifi_hotspot_location,3,"['BoroCD', 'Postcode', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.987,0.020,0.970
0.001,wifi_hotspot_location,3,"['BoroCD', 'Postcode', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.987,0.020,0.970
0.01,wifi_hotspot_location,1,['BCTCB2010']->Y,0.043,0.019,0.041
0.01,wifi_hotspot_location,1,['Census Tract']->Y,0.043,0.019,0.041
0.01,wifi_hotspot_location,1,['BCTCB2010']->Latitude,0.043,0.019,0.041
0.01,wifi_hotspot_location,1,['Census Tract']->Latitude,0.043,0.019,0.041
0.01,wifi_hotspot_location,1,['BCTCB2010']->X,0.043,0.019,0.040
0.01,wifi_hotspot_location,1,['Census Tract']->X,0.043,0.019,0.040
0.01,wifi_hotspot_location,1,"['BCTCB2010']->Location (Lat, Long)",0.043,0.019,0.040
0.01,wifi_hotspot_location,1,"['Census Tract']->Location (Lat, Long)",0.043,0.019,0.040
0.01,wifi_hotspot_location,1,['BCTCB2010']->Longitude,0.043,0.019,0.040
0.01,wifi_hotspot_location,1,['Census Tract']->Longitude,0.043,0.019,0.040
0.001,wifi_hotspot_location,6,"['Activated', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'Provider', 'Remarks']->BIN",0.797,0.018,0.540
0.001,wifi_hotspot_location,6,"['Activated', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Postcode', 'Provider', 'Remarks']->BIN",0.797,0.018,0.540
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Postcode']->Latitude",0.034,0.017,0.038
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode']->Latitude",0.034,0.017,0.038
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Postcode']->Y",0.034,0.017,0.038
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode']->Y",0.034,0.017,0.038
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Postcode']->Longitude",0.034,0.017,0.038
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode']->Longitude",0.034,0.017,0.038
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Postcode']->X",0.034,0.017,0.038
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Postcode']->Location (Lat, Long)",0.034,0.017,0.038
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode']->X",0.034,0.017,0.038
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode']->Location (Lat, Long)",0.034,0.017,0.038
0.01,wifi_hotspot_location,3,"['Activated', 'BoroCode', 'Remarks']->SourceID",0.539,0.017,0.470
0.01,wifi_hotspot_location,3,"['Activated', 'Borough', 'Remarks']->SourceID",0.539,0.017,0.470
0.01,wifi_hotspot_location,3,"['Activated', 'Borough Name', 'Remarks']->SourceID",0.539,0.017,0.470
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'SSID']->Location",0.061,0.016,0.042
0.01,wifi_hotspot_location,3,"['BoroCode', 'Provider', 'SourceID']->Council Distrcit",0.867,0.016,0.822
0.01,wifi_hotspot_location,3,"['BoroCode', 'SSID', 'SourceID']->Council Distrcit",0.867,0.016,0.822
0.01,wifi_hotspot_location,3,"['Borough Name', 'Provider', 'SourceID']->Council Distrcit",0.867,0.016,0.822
0.01,wifi_hotspot_location,3,"['Borough', 'Provider', 'SourceID']->Council Distrcit",0.867,0.016,0.822
0.01,wifi_hotspot_location,3,"['Borough', 'SSID', 'SourceID']->Council Distrcit",0.867,0.016,0.822
0.01,wifi_hotspot_location,3,"['Borough Name', 'SSID', 'SourceID']->Council Distrcit",0.867,0.016,0.822
0.001,wifi_hotspot_location,3,"['Activated', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)']->SourceID",0.586,0.016,0.660
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SourceID']->Name",0.992,0.016,0.969
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SourceID']->Name",0.992,0.016,0.969
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'SourceID', 'Type']->BoroCD",0.897,0.015,0.855
0.001,wifi_hotspot_location,7,"['Activated', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'Remarks', 'SSID']->BIN",0.800,0.015,0.541
0.001,wifi_hotspot_location,7,"['Activated', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Postcode', 'Remarks', 'SSID']->BIN",0.800,0.015,0.541
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Postcode']->Latitude",0.034,0.014,0.035
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Postcode']->Y",0.034,0.014,0.035
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Postcode']->Longitude",0.034,0.014,0.035
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Postcode']->X",0.034,0.014,0.035
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Postcode']->Location (Lat, Long)",0.034,0.014,0.035
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Remarks', 'SSID']->Name",0.518,0.014,0.264
0.01,wifi_hotspot_location,2,"['Postcode', 'Remarks']->BIN",0.345,0.013,0.309
0.01,wifi_hotspot_location,2,"['BoroCD', 'Postcode']->SourceID",0.026,0.013,0.422
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)']->SourceID",0.016,0.011,0.421
0.01,wifi_hotspot_location,2,"['Postcode', 'SourceID']->BBL",0.975,0.011,0.922
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)']->SourceID",0.016,0.011,0.421
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'SourceID', 'Type']->Postcode",0.887,0.011,0.828
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Provider']->Longitude",0.035,0.011,0.020
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Provider']->Latitude",0.035,0.011,0.020
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Provider']->Y",0.035,0.011,0.019
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Provider']->X",0.035,0.010,0.019
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Provider']->Location (Lat, Long)",0.035,0.010,0.019
0.001,wifi_hotspot_location,4,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SourceID', 'Type']->Name",0.992,0.010,0.969
0.001,wifi_hotspot_location,4,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SourceID', 'Type']->Name",0.992,0.010,0.969
0.01,wifi_hotspot_location,2,"['Activated', 'BoroCD']->Y",0.048,0.010,0.042
0.01,wifi_hotspot_location,2,"['Activated', 'BoroCD']->Longitude",0.048,0.010,0.042
0.01,wifi_hotspot_location,2,"['Activated', 'BoroCD']->Latitude",0.048,0.010,0.042
0.01,wifi_hotspot_location,2,"['Activated', 'BoroCD']->X",0.048,0.010,0.041
0.01,wifi_hotspot_location,2,"['Activated', 'BoroCD']->Location (Lat, Long)",0.048,0.010,0.041
0.01,wifi_hotspot_location,2,"['Council Distrcit', 'Postcode']->SourceID",0.022,0.009,0.423
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'Provider', 'SourceID']->Location",0.891,0.009,0.795
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'SSID', 'SourceID']->Location",0.891,0.009,0.795
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'Provider', 'SourceID']->Location",0.891,0.009,0.795
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'SSID', 'SourceID']->Location",0.891,0.009,0.795
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'SSID', 'SourceID']->Location",0.891,0.009,0.795
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'Provider', 'SourceID']->Location",0.891,0.009,0.795
0.01,wifi_hotspot_location,3,"['City', 'Provider', 'SourceID']->Name",0.902,0.008,0.793
0.01,wifi_hotspot_location,3,"['City', 'SSID', 'SourceID']->Name",0.902,0.008,0.793
0.001,wifi_hotspot_location,3,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->SourceID",0.556,0.008,0.608
0.01,wifi_hotspot_location,2,"['Activated', 'Council Distrcit']->Y",0.046,0.008,0.036
0.01,wifi_hotspot_location,2,"['Activated', 'Council Distrcit']->Longitude",0.046,0.008,0.036
0.01,wifi_hotspot_location,2,"['Activated', 'Council Distrcit']->Latitude",0.046,0.008,0.036
0.01,wifi_hotspot_location,2,"['Activated', 'Council Distrcit']->X",0.046,0.008,0.036
0.01,wifi_hotspot_location,2,"['Activated', 'Council Distrcit']->Location (Lat, Long)",0.046,0.008,0.036
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'SourceID', 'Type']->Neighborhood Tabulation Area (NTA)",0.887,0.008,0.831
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'SourceID', 'Type']->Neighborhood Tabulation Area Code (NTACODE)",0.887,0.008,0.831
0.01,wifi_hotspot_location,2,"['Council Distrcit', 'SourceID']->Location",0.917,0.008,0.806
0.01,wifi_hotspot_location,5,"['Activated', 'BoroCode', 'Location_T', 'Remarks', 'SSID']->Location",0.482,0.008,0.252
0.01,wifi_hotspot_location,5,"['Activated', 'Borough', 'Location_T', 'Remarks', 'SSID']->Location",0.482,0.008,0.252
0.01,wifi_hotspot_location,5,"['Activated', 'Borough Name', 'Location_T', 'Remarks', 'SSID']->Location",0.482,0.008,0.252
0.01,wifi_hotspot_location,3,"['City', 'Provider', 'SourceID']->BBL",0.915,0.008,0.850
0.01,wifi_hotspot_location,3,"['City', 'SSID', 'SourceID']->BBL",0.915,0.008,0.850
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'Provider', 'SourceID']->BCTCB2010",0.897,0.008,0.811
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'SSID', 'SourceID']->BCTCB2010",0.897,0.008,0.811
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'Provider', 'SourceID']->Census Tract",0.897,0.008,0.811
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'SSID', 'SourceID']->Census Tract",0.897,0.008,0.811
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'SourceID']->BBL",0.975,0.007,0.922
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'SourceID']->BBL",0.975,0.007,0.922
0.001,wifi_hotspot_location,3,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->SourceID",0.556,0.007,0.609
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks']->BIN",0.361,0.007,0.310
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Remarks']->BIN",0.361,0.007,0.310
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Location_T']->SourceID",0.000,0.007,0.391
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'SourceID', 'Type']->Council Distrcit",0.889,0.006,0.858
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Postcode']->SourceID",0.021,0.003,0.418
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'Remarks']->BIN",0.341,0.003,0.304
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks']->BIN",0.341,0.003,0.304
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode']->SourceID",0.021,0.003,0.418
0.01,wifi_hotspot_location,5,"['Activated', 'Borough Name', 'Location_T', 'Remarks', 'SSID']->Y",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'Borough', 'Location_T', 'Remarks', 'SSID']->Y",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'BoroCode', 'Location_T', 'Remarks', 'SSID']->Y",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'Borough Name', 'Location_T', 'Remarks', 'SSID']->X",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'Borough', 'Location_T', 'Remarks', 'SSID']->X",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'BoroCode', 'Location_T', 'Remarks', 'SSID']->X",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'Borough Name', 'Location_T', 'Remarks', 'SSID']->Location (Lat, Long)",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'Borough', 'Location_T', 'Remarks', 'SSID']->Location (Lat, Long)",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'BoroCode', 'Location_T', 'Remarks', 'SSID']->Location (Lat, Long)",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'Borough', 'Location_T', 'Remarks', 'SSID']->Longitude",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'BoroCode', 'Location_T', 'Remarks', 'SSID']->Longitude",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'Borough Name', 'Location_T', 'Remarks', 'SSID']->Longitude",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'Borough Name', 'Location_T', 'Remarks', 'SSID']->Latitude",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'BoroCode', 'Location_T', 'Remarks', 'SSID']->Latitude",0.471,0.002,0.235
0.01,wifi_hotspot_location,5,"['Activated', 'Borough', 'Location_T', 'Remarks', 'SSID']->Latitude",0.471,0.002,0.235
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Provider', 'Remarks']->Location",0.465,0.002,0.245
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Provider', 'Remarks']->Location",0.465,0.002,0.245
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Provider', 'Remarks']->Location",0.465,0.002,0.245
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Provider']->SourceID",0.000,0.001,0.381
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->SourceID",0.000,0.001,0.381
0.001,wifi_hotspot_location,3,"['BBL', 'Location_T', 'Remarks']->Provider",0.966,0.001,0.971
0.01,wifi_hotspot_location,3,"['Activated', 'City', 'Remarks']->SourceID",0.539,0.001,0.461
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->SourceID",0.000,0.001,0.381
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'SSID']->SourceID",0.000,0.001,0.381
0.01,wifi_hotspot_location,3,"['City', 'SSID', 'SourceID']->Postcode",0.865,0.000,0.809
0.01,wifi_hotspot_location,3,"['City', 'Provider', 'SourceID']->Postcode",0.865,0.000,0.809
0.01,wifi_hotspot_location,3,"['City', 'Provider', 'SourceID']->BoroCD",0.876,0.000,0.828
0.01,wifi_hotspot_location,3,"['City', 'SSID', 'SourceID']->BoroCD",0.876,0.000,0.828
0.001,wifi_hotspot_location,1,['Latitude']->OBJECTID,0.000,0.000,0.000
0.001,wifi_hotspot_location,1,['Longitude']->OBJECTID,0.000,0.000,0.000
0.001,wifi_hotspot_location,1,['Latitude']->DOITT_ID,0.000,0.000,0.000
0.001,wifi_hotspot_location,1,['Longitude']->DOITT_ID,0.000,0.000,0.000
0.01,wifi_hotspot_location,1,['Latitude']->OBJECTID,0.000,0.000,0.000
0.01,wifi_hotspot_location,1,['Longitude']->OBJECTID,0.000,0.000,0.000
0.01,wifi_hotspot_location,1,['Latitude']->DOITT_ID,0.000,0.000,0.000
0.01,wifi_hotspot_location,1,['Longitude']->DOITT_ID,0.000,0.000,0.000
0.001,wifi_hotspot_location,3,"['BIN', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->OBJECTID",0.000,0.000,0.000
0.001,wifi_hotspot_location,3,"['BIN', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->DOITT_ID",0.000,0.000,0.000
0.01,wifi_hotspot_location,1,['Census Tract']->OBJECTID,0.000,0.000,0.000
0.01,wifi_hotspot_location,1,['BCTCB2010']->OBJECTID,0.000,0.000,0.000
0.01,wifi_hotspot_location,1,['Census Tract']->DOITT_ID,0.000,0.000,0.000
0.01,wifi_hotspot_location,1,['BCTCB2010']->DOITT_ID,0.000,0.000,0.000
0.01,wifi_hotspot_location,2,"['BBL', 'Neighborhood Tabulation Area (NTA)']->OBJECTID",0.000,0.000,0.000
0.01,wifi_hotspot_location,2,"['BBL', 'Neighborhood Tabulation Area Code (NTACODE)']->OBJECTID",0.000,0.000,0.000
0.01,wifi_hotspot_location,2,"['BBL', 'Neighborhood Tabulation Area (NTA)']->DOITT_ID",0.000,0.000,0.000
0.01,wifi_hotspot_location,2,"['BBL', 'Neighborhood Tabulation Area Code (NTACODE)']->DOITT_ID",0.000,0.000,0.000
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->OBJECTID",0.000,0.000,0.000
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,3,"['BIN', 'Neighborhood Tabulation Area (NTA)', 'Postcode']->OBJECTID",0.000,0.000,0.000
0.001,wifi_hotspot_location,3,"['BIN', 'Neighborhood Tabulation Area (NTA)', 'Postcode']->DOITT_ID",0.000,0.000,0.000
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->OBJECTID",0.000,0.000,0.000
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->OBJECTID",0.000,0.000,0.000
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->DOITT_ID",0.000,0.000,0.000
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->DOITT_ID",0.000,0.000,0.000
0.01,wifi_hotspot_location,3,"['BBL', 'Location_T', 'SSID']->OBJECTID",0.000,0.000,0.000
0.01,wifi_hotspot_location,3,"['BBL', 'Location_T', 'Type']->OBJECTID",0.000,0.000,0.000
0.01,wifi_hotspot_location,3,"['BBL', 'Location_T', 'SSID']->DOITT_ID",0.000,0.000,0.000
0.01,wifi_hotspot_location,3,"['BBL', 'Location_T', 'Type']->DOITT_ID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['BIN', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Type']->OBJECTID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)']->OBJECTID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCD', 'Council Distrcit', 'Provider']->OBJECTID",0.000,0.000,0.000
0.001,wifi_hotspot_location,4,"['BIN', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Type']->DOITT_ID",0.000,0.000,0.000
