threshold,dataset,lhs_size,fd,rfi_prime_plus,mu_plus,g3_prime
0.15,hate_crimes,2,"['Bias Motive Description', 'Law Code Category Description']->Complaint Year Number",0.043,0.031,0.280
0.1,hate_crimes,3,"['Arrest Date', 'Law Code Category Description', 'Offense Category']->Full Complaint ID",0.964,0.030,0.863
0.01,hate_crimes,2,"['Month Number', 'Patrol Borough Name']->Law Code Category Description",0.023,0.030,0.579
0.01,hate_crimes,3,"['Month Number', 'Offense Category', 'Offense Description']->Full Complaint ID",0.047,0.030,0.067
0.05,hate_crimes,2,"['Month Number', 'Offense Description']->County",0.039,0.030,0.421
0.05,hate_crimes,3,"['Arrest Date', 'County', 'Law Code Category Description']->Full Complaint ID",0.964,0.030,0.863
0.05,hate_crimes,3,"['Complaint Year Number', 'Law Code Category Description', 'Offense Category']->Patrol Borough Name",0.038,0.030,0.293
0.05,hate_crimes,2,"['Arrest Date', 'Patrol Borough Name']->Full Complaint ID",0.957,0.030,0.844
0.1,hate_crimes,2,"['Arrest Date', 'Patrol Borough Name']->Full Complaint ID",0.957,0.030,0.844
0.15,hate_crimes,2,"['Arrest Date', 'Patrol Borough Name']->Full Complaint ID",0.957,0.030,0.844
0.05,hate_crimes,2,"['Month Number', 'Offense Description']->Patrol Borough Name",0.043,0.030,0.286
0.01,hate_crimes,3,"['Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Full Complaint ID",0.061,0.030,0.076
0.15,hate_crimes,2,"['Arrest Date', 'Offense Category']->Full Complaint ID",0.951,0.029,0.824
0.01,hate_crimes,3,"['Bias Motive Description', 'County', 'Month Number']->Full Complaint ID",0.049,0.029,0.067
0.05,hate_crimes,3,"['Bias Motive Description', 'County', 'Law Code Category Description']->Month Number",0.049,0.029,0.189
0.01,hate_crimes,3,"['Complaint Year Number', 'County', 'PD Code Description']->Full Complaint ID",0.047,0.029,0.058
0.05,hate_crimes,2,"['Bias Motive Description', 'Patrol Borough Name']->Month Number",0.048,0.029,0.190
0.1,hate_crimes,2,"['Bias Motive Description', 'Patrol Borough Name']->Month Number",0.048,0.029,0.190
0.1,hate_crimes,2,"['Bias Motive Description', 'Offense Description']->Complaint Precinct Code",0.084,0.029,0.113
0.15,hate_crimes,2,"['Bias Motive Description', 'Offense Description']->Complaint Precinct Code",0.084,0.029,0.113
0.1,hate_crimes,2,"['Arrest Date', 'County']->Full Complaint ID",0.951,0.029,0.826
0.15,hate_crimes,2,"['Arrest Date', 'County']->Full Complaint ID",0.951,0.029,0.826
0.05,hate_crimes,2,"['Law Code Category Description', 'Month Number']->Complaint Year Number",0.042,0.029,0.292
0.01,hate_crimes,4,"['Arrest Date', 'Bias Motive Description', 'Law Code Category Description', 'Patrol Borough Name']->Complaint Precinct Code",0.994,0.029,0.985
0.05,hate_crimes,3,"['Complaint Year Number', 'Law Code Category Description', 'Offense Category']->Month Number",0.060,0.028,0.193
0.05,hate_crimes,2,"['Bias Motive Description', 'Month Number']->Record Create Date",0.127,0.028,0.082
0.05,hate_crimes,2,"['Arrest Date', 'Month Number']->Full Complaint ID",0.955,0.028,0.831
0.1,hate_crimes,2,"['Offense Category', 'PD Code Description']->Complaint Precinct Code",0.075,0.028,0.105
0.01,hate_crimes,3,"['Law Code Category Description', 'Month Number', 'Patrol Borough Name']->Record Create Date",0.099,0.028,0.099
0.01,hate_crimes,4,"['Complaint Year Number', 'County', 'Law Code Category Description', 'Offense Description']->Record Create Date",0.083,0.028,0.084
0.05,hate_crimes,1,['Complaint Precinct Code']->Complaint Year Number,0.041,0.028,0.299
0.1,hate_crimes,1,['Complaint Precinct Code']->Complaint Year Number,0.041,0.028,0.299
0.15,hate_crimes,1,['Complaint Precinct Code']->Complaint Year Number,0.041,0.028,0.299
0.01,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'County', 'Law Code Category Description']->Full Complaint ID",0.048,0.028,0.062
0.01,hate_crimes,3,"['Complaint Year Number', 'Law Code Category Description', 'Month Number']->County",0.031,0.027,0.434
0.1,hate_crimes,1,['Patrol Borough Name']->Offense Category,0.026,0.027,0.527
0.15,hate_crimes,1,['Patrol Borough Name']->Offense Category,0.026,0.027,0.527
0.05,hate_crimes,2,"['Offense Category', 'Patrol Borough Name']->Complaint Year Number",0.035,0.027,0.282
0.1,hate_crimes,2,"['Offense Category', 'Patrol Borough Name']->Complaint Year Number",0.035,0.027,0.282
0.01,hate_crimes,3,"['Complaint Year Number', 'Law Code Category Description', 'Month Number']->Patrol Borough Name",0.042,0.027,0.291
0.05,hate_crimes,2,"['Complaint Year Number', 'PD Code Description']->Complaint Precinct Code",0.068,0.027,0.103
0.1,hate_crimes,2,"['Complaint Year Number', 'PD Code Description']->Complaint Precinct Code",0.068,0.027,0.103
0.01,hate_crimes,2,"['Complaint Precinct Code', 'Law Code Category Description']->Month Number",0.051,0.027,0.205
0.01,hate_crimes,3,"['County', 'Month Number', 'Offense Description']->Full Complaint ID",0.050,0.027,0.066
0.01,hate_crimes,3,"['Complaint Year Number', 'Law Code Category Description', 'Month Number']->Complaint Precinct Code",0.080,0.027,0.133
0.05,hate_crimes,2,"['Complaint Year Number', 'Patrol Borough Name']->Offense Description",0.036,0.027,0.311
0.1,hate_crimes,2,"['Complaint Year Number', 'Patrol Borough Name']->Offense Description",0.036,0.027,0.311
0.05,hate_crimes,3,"['County', 'Law Code Category Description', 'Offense Category']->Complaint Year Number",0.034,0.027,0.280
0.01,hate_crimes,3,"['Complaint Year Number', 'Offense Description', 'Patrol Borough Name']->Full Complaint ID",0.048,0.026,0.062
0.05,hate_crimes,2,"['Month Number', 'Patrol Borough Name']->PD Code Description",0.054,0.026,0.271
0.05,hate_crimes,3,"['Arrest Date', 'Complaint Year Number', 'Law Code Category Description']->Full Complaint ID",0.955,0.026,0.834
0.1,hate_crimes,2,"['Complaint Year Number', 'Offense Category']->Patrol Borough Name",0.033,0.026,0.288
0.15,hate_crimes,2,"['Complaint Year Number', 'Offense Category']->Patrol Borough Name",0.033,0.026,0.288
0.1,hate_crimes,2,"['Arrest Date', 'Complaint Year Number']->Full Complaint ID",0.935,0.026,0.780
0.15,hate_crimes,2,"['Arrest Date', 'Complaint Year Number']->Full Complaint ID",0.935,0.026,0.780
0.01,hate_crimes,3,"['Arrest Date', 'Bias Motive Description', 'Month Number']->Record Create Date",0.983,0.025,0.935
0.1,hate_crimes,1,['Month Number']->Complaint Year Number,0.037,0.025,0.278
0.15,hate_crimes,1,['Month Number']->Complaint Year Number,0.037,0.025,0.278
0.01,hate_crimes,4,"['Complaint Year Number', 'Law Code Category Description', 'Offense Category', 'Patrol Borough Name']->Full Complaint ID",0.050,0.025,0.064
0.1,hate_crimes,2,"['Bias Motive Description', 'PD Code Description']->Record Create Date",0.052,0.025,0.061
0.05,hate_crimes,3,"['Bias Motive Description', 'County', 'Offense Description']->Full Complaint ID",0.037,0.024,0.056
0.05,hate_crimes,2,"['County', 'PD Code Description']->Month Number",0.035,0.024,0.170
0.1,hate_crimes,2,"['County', 'PD Code Description']->Month Number",0.035,0.024,0.170
0.05,hate_crimes,2,"['Complaint Year Number', 'Offense Description']->County",0.030,0.024,0.416
0.1,hate_crimes,2,"['Complaint Year Number', 'Offense Description']->County",0.030,0.024,0.416
0.01,hate_crimes,1,['Complaint Precinct Code']->Law Code Category Description,0.019,0.024,0.571
0.05,hate_crimes,1,['Complaint Precinct Code']->Law Code Category Description,0.019,0.024,0.571
0.1,hate_crimes,1,['Complaint Precinct Code']->Law Code Category Description,0.019,0.024,0.571
0.15,hate_crimes,1,['Complaint Precinct Code']->Law Code Category Description,0.019,0.024,0.571
0.1,hate_crimes,2,"['Complaint Year Number', 'Offense Category']->Month Number",0.052,0.024,0.184
0.15,hate_crimes,2,"['Complaint Year Number', 'Offense Category']->Month Number",0.052,0.024,0.184
0.05,hate_crimes,2,"['Arrest Date', 'County']->Patrol Borough Name",0.977,0.024,0.976
0.1,hate_crimes,2,"['Arrest Date', 'County']->Patrol Borough Name",0.977,0.024,0.976
0.05,hate_crimes,2,"['Complaint Year Number', 'PD Code Description']->Record Create Date",0.083,0.024,0.065
0.1,hate_crimes,2,"['Complaint Year Number', 'PD Code Description']->Record Create Date",0.083,0.024,0.065
0.01,hate_crimes,3,"['Month Number', 'Offense Category', 'Patrol Borough Name']->Full Complaint ID",0.050,0.024,0.066
0.01,hate_crimes,3,"['Bias Motive Description', 'Complaint Year Number', 'Patrol Borough Name']->Full Complaint ID",0.046,0.024,0.060
0.1,hate_crimes,2,"['Bias Motive Description', 'County']->Month Number",0.039,0.023,0.180
0.15,hate_crimes,2,"['Bias Motive Description', 'County']->Month Number",0.039,0.023,0.180
0.01,hate_crimes,2,"['Complaint Precinct Code', 'Complaint Year Number']->Full Complaint ID",0.055,0.023,0.066
0.15,hate_crimes,1,['Patrol Borough Name']->Bias Motive Description,0.040,0.023,0.461
0.1,hate_crimes,2,"['Offense Category', 'PD Code Description']->Month Number",0.033,0.023,0.174
0.1,hate_crimes,2,"['County', 'Offense Category']->Complaint Year Number",0.029,0.023,0.274
0.15,hate_crimes,2,"['County', 'Offense Category']->Complaint Year Number",0.029,0.023,0.274
0.05,hate_crimes,2,"['Month Number', 'PD Code Description']->Full Complaint ID",0.040,0.023,0.053
0.05,hate_crimes,2,"['PD Code Description', 'Patrol Borough Name']->Record Create Date",0.053,0.022,0.061
0.1,hate_crimes,2,"['PD Code Description', 'Patrol Borough Name']->Record Create Date",0.053,0.022,0.061
0.05,hate_crimes,2,"['Arrest Date', 'Month Number']->Complaint Year Number",0.998,0.022,0.998
0.15,hate_crimes,2,"['Arrest Date', 'Bias Motive Description']->Full Complaint ID",0.956,0.022,0.839
0.1,hate_crimes,1,['Month Number']->Offense Category,0.021,0.022,0.526
0.15,hate_crimes,1,['Month Number']->Offense Category,0.021,0.022,0.526
0.05,hate_crimes,3,"['Arrest Date', 'County', 'Offense Category']->Full Complaint ID",0.959,0.022,0.850
0.05,hate_crimes,2,"['Complaint Year Number', 'Patrol Borough Name']->PD Code Description",0.047,0.022,0.264
0.1,hate_crimes,2,"['Complaint Year Number', 'Patrol Borough Name']->PD Code Description",0.047,0.022,0.264
0.05,hate_crimes,2,"['Month Number', 'Offense Description']->Record Create Date",0.100,0.021,0.075
0.05,hate_crimes,2,"['Complaint Year Number', 'Offense Description']->Patrol Borough Name",0.031,0.021,0.273
0.1,hate_crimes,2,"['Complaint Year Number', 'Offense Description']->Patrol Borough Name",0.031,0.021,0.273
0.15,hate_crimes,2,"['Complaint Year Number', 'Offense Description']->Patrol Borough Name",0.031,0.021,0.273
0.1,hate_crimes,2,"['Offense Category', 'Offense Description']->Complaint Year Number",0.031,0.021,0.267
0.05,hate_crimes,2,"['Month Number', 'Offense Description']->Complaint Precinct Code",0.066,0.021,0.107
0.15,hate_crimes,1,['PD Code Description']->Patrol Borough Name,0.025,0.021,0.275
0.15,hate_crimes,1,['Complaint Year Number']->Offense Category,0.024,0.020,0.527
0.05,hate_crimes,3,"['County', 'Offense Category', 'Offense Description']->Record Create Date",0.057,0.020,0.063
0.05,hate_crimes,2,"['Complaint Year Number', 'Month Number']->County",0.023,0.020,0.424
0.05,hate_crimes,3,"['Complaint Year Number', 'County', 'Offense Category']->Record Create Date",0.096,0.020,0.072
0.01,hate_crimes,4,"['Arrest Date', 'Complaint Year Number', 'Offense Category', 'Offense Description']->Complaint Precinct Code",0.989,0.020,0.973
0.01,hate_crimes,2,"['Complaint Precinct Code', 'Offense Category']->Full Complaint ID",0.045,0.020,0.059
0.05,hate_crimes,2,"['Complaint Year Number', 'Offense Description']->Month Number",0.044,0.020,0.173
0.1,hate_crimes,2,"['Complaint Year Number', 'Offense Description']->Month Number",0.044,0.020,0.173
0.15,hate_crimes,2,"['Complaint Year Number', 'Offense Description']->Month Number",0.044,0.020,0.173
0.01,hate_crimes,2,"['Complaint Year Number', 'Month Number']->Law Code Category Description",0.016,0.020,0.567
0.05,hate_crimes,2,"['Month Number', 'Offense Category']->Complaint Precinct Code",0.066,0.020,0.101
0.05,hate_crimes,2,"['Complaint Year Number', 'Month Number']->Offense Description",0.033,0.020,0.298
0.05,hate_crimes,3,"['Law Code Category Description', 'Offense Category', 'Patrol Borough Name']->Month Number",0.038,0.020,0.176
0.1,hate_crimes,3,"['Arrest Date', 'Bias Motive Description', 'Law Code Category Description']->Month Number",0.970,0.019,0.961
0.1,hate_crimes,2,"['Bias Motive Description', 'Offense Description']->Month Number",0.032,0.019,0.168
0.15,hate_crimes,2,"['Bias Motive Description', 'Offense Description']->Month Number",0.032,0.019,0.168
0.01,hate_crimes,3,"['Complaint Year Number', 'Month Number', 'Offense Category']->Full Complaint ID",0.046,0.019,0.061
0.1,hate_crimes,2,"['Bias Motive Description', 'PD Code Description']->Full Complaint ID",0.030,0.019,0.045
0.05,hate_crimes,2,"['Arrest Date', 'Offense Description']->PD Code Description",0.987,0.019,0.982
0.15,hate_crimes,1,['PD Code Description']->Complaint Year Number,0.026,0.019,0.262
0.05,hate_crimes,3,"['Arrest Date', 'Complaint Year Number', 'Offense Category']->Full Complaint ID",0.953,0.019,0.829
0.05,hate_crimes,3,"['Complaint Year Number', 'Law Code Category Description', 'Offense Category']->Complaint Precinct Code",0.072,0.019,0.099
0.05,hate_crimes,2,"['Complaint Year Number', 'Month Number']->PD Code Description",0.046,0.019,0.255
0.05,hate_crimes,2,"['Month Number', 'Patrol Borough Name']->Record Create Date",0.103,0.019,0.077
0.05,hate_crimes,2,"['County', 'Month Number']->Offense Description",0.030,0.019,0.293
